date_heure,code_segment,nom_segment,type_route,condition_meteo,pluie_mm,temperature_c,volume_vehicules,vitesse_moyenne_kmh,vitesse_libre_kmh,indice_congestion,niveau_service,densite_vehicules_km,temps_parcours_min,temps_reference_min,delai_supplementaire_min,longueur_bouchon_km,flag_incident,lat_centre,lon_centre
2023-05-26 11:55:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.2,29.5,37,30.75,50.0,1.626,C,108.117,0.67,0.41,0.26,0.0,False,4.071942109226916,9.715307397211689
2023-05-26 13:20:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.2,30.1,20,18.48,30.0,1.6232,C,45.125,1.44,0.89,0.55,0.0,False,4.046215965881986,9.738026671684011
2023-05-26 13:30:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.2,30.1,69,43.38,70.0,1.6137,C,30.107,3.17,1.96,1.21,0.0,False,4.070835752715689,9.695075256155985
2023-05-26 14:05:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.1,30.2,19,20.44,30.0,1.4679,C,42.869,1.3,0.89,0.41,0.0,False,4.046215965881986,9.738026671684011
2023-05-26 14:45:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Ensoleille,0.1,30.2,57,48.66,70.0,1.4385,C,24.871,2.83,1.96,0.87,0.0,False,4.070835752715689,9.695075256155985
2023-05-26 19:40:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,26.9,23,17.16,30.0,1.7486,C,51.894,1.55,0.89,0.66,0.0,False,4.046215965881986,9.738026671684011
2023-05-26 21:35:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,26.6,10,23.28,30.0,1.2886,B,5.816,4.43,3.44,0.99,0.0,False,4.071434856210289,9.696362126407571
2023-05-26 23:35:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,25.5,3,27.75,30.0,1.0811,A,6.769,0.96,0.89,0.07,0.0,False,4.046215965881986,9.738026671684011
2023-05-26 23:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,25.5,3,30.0,30.0,1.0,A,6.769,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-05-27 03:45:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.5,25.5,0,50.0,50.0,1.0,A,0.0,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-05-27 06:25:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Pluie legere,0.3,25.0,6,30.0,30.0,1.0,A,3.49,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2023-05-27 09:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.3,25.9,11,26.72,30.0,1.1228,B,35.075,0.7,0.63,0.07,0.0,False,4.044419662883311,9.689265781942767
2023-05-27 13:30:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.3,30.2,10,24.61,30.0,1.2191,B,31.887,0.76,0.63,0.13,0.0,False,4.044419662883311,9.689265781942767
2023-05-27 15:00:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,28.2,26,37.14,50.0,1.3463,B,71.711,0.59,0.44,0.15,0.0,False,4.035541799867914,9.70452263787373
2023-05-27 15:20:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.2,18,36.89,50.0,1.3552,B,49.461,0.59,0.44,0.15,0.0,False,4.06069533139234,9.72367315136712
2023-05-27 19:40:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.1,26.0,12,26.17,30.0,1.1465,B,27.075,1.02,0.89,0.13,0.0,False,4.046215965881986,9.738026671684011
2023-05-27 21:00:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.4,5,30.0,30.0,1.0,A,2.908,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2023-05-27 21:05:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,25.4,24,70.0,70.0,1.0,A,10.52,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2023-05-27 22:25:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.4,3,30.0,30.0,1.0,A,9.189,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2023-05-27 23:00:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,1.2,25.2,5,50.0,50.0,1.0,A,13.739,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2023-05-28 00:25:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,1.9,24.4,1,50.0,50.0,1.0,A,1.762,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2023-05-28 01:30:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.5,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2023-05-28 02:15:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Pluie legere,1.0,24.6,0,30.0,30.0,1.0,A,0.0,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2023-05-28 05:15:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.9,24.5,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-05-28 06:55:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.4,3,30.0,30.0,1.0,A,1.745,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-05-28 07:15:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.2,24.5,22,48.51,50.0,1.0307,A,60.452,0.45,0.44,0.01,0.0,False,4.06069533139234,9.72367315136712
2023-05-28 08:55:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,24.9,7,28.77,30.0,1.0427,A,21.44,0.68,0.65,0.03,0.0,False,4.096836177277344,9.656973715929103
2023-05-28 11:25:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Pluie legere,0.3,28.5,5,26.58,30.0,1.1286,B,2.908,3.88,3.44,0.44,0.0,False,4.071434856210292,9.696362126407571
2023-05-28 14:00:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie forte,4.4,29.0,15,46.95,50.0,1.0649,A,41.217,0.47,0.44,0.03,0.0,False,4.06069533139234,9.72367315136712
2023-05-28 14:00:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Pluie forte,4.4,29.0,7,30.0,30.0,1.0,A,15.794,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-05-28 14:55:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie forte,4.4,29.0,12,50.0,50.0,1.0,A,38.07,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2023-05-28 16:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.8,27.5,15,44.64,50.0,1.1201,B,41.462,0.49,0.43,0.06,0.0,False,4.060643721470337,9.72363283523639
2023-05-28 18:25:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Ensoleille,0.1,25.0,28,52.89,70.0,1.3235,B,12.217,2.6,1.96,0.64,0.0,False,4.070835752715689,9.695075256155985
2023-05-28 19:35:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Pluie legere,1.3,24.3,7,30.0,30.0,1.0,A,21.44,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2023-05-28 20:30:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.2,24.0,5,28.77,30.0,1.0426,A,15.943,0.65,0.63,0.02,0.0,False,4.044419662883311,9.689265781942767
2023-05-28 21:00:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,24.1,8,50.0,50.0,1.0,A,14.095,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2023-05-29 03:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.1,23.9,1,50.0,50.0,1.0,A,2.922,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-05-29 05:05:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,23.9,9,70.0,70.0,1.0,A,3.927,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2023-05-29 05:45:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,23.9,3,50.0,50.0,1.0,A,8.274,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-05-29 10:05:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.1,27.5,10,21.54,30.0,1.393,B,31.887,0.87,0.63,0.24,0.0,False,4.044419662883315,9.68926578194277
2023-05-29 11:15:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.4,29.2,62,50.32,70.0,1.3911,B,27.053,2.73,1.96,0.77,0.0,False,4.070835752715689,9.695075256155985
2023-05-29 16:35:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,30.4,61,41.83,70.0,1.6733,C,26.616,3.29,1.96,1.33,0.0,False,4.070835752715689,9.695075256155985
2023-05-29 19:00:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,33,31.44,50.0,1.5903,C,104.691,0.6,0.38,0.22,0.0,False,4.052926324595441,9.736677095783838
2023-05-29 19:55:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,40,32.69,50.0,1.5293,C,126.899,0.58,0.38,0.2,0.0,False,4.052926324595441,9.736677095783838
2023-05-29 20:35:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,28,41.49,50.0,1.2051,B,88.829,0.46,0.38,0.08,0.0,False,4.052926324595441,9.736677095783838
2023-05-29 22:55:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,25.6,4,30.0,30.0,1.0,A,12.755,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-05-30 05:25:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.6,24.0,7,50.0,50.0,1.0,A,19.235,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2023-05-30 18:05:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.0,19,17.47,30.0,1.7177,C,11.05,5.91,3.44,2.47,0.0,False,4.071434856210289,9.696362126407571
2023-05-30 18:15:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,27.0,20,17.08,30.0,1.7568,C,52.703,1.33,0.76,0.57,0.0,False,4.047682565131345,9.697795325425869
2023-05-30 19:10:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.3,51,32.14,50.0,1.5555,C,140.138,0.68,0.44,0.24,0.0,False,4.06069533139234,9.72367315136712
2023-05-30 20:25:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.9,36,38.01,50.0,1.3153,B,63.428,0.9,0.68,0.22,0.0,False,4.04734654424766,9.742499590544387
2023-05-30 21:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.4,18,46.01,50.0,1.0868,A,49.646,0.47,0.44,0.03,0.0,False,4.035541799867914,9.70452263787373
2023-05-30 22:30:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.9,20,70.0,70.0,1.0,A,8.766,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2023-05-31 01:00:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.1,24.9,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-05-31 02:00:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.5,2,50.0,50.0,1.0,A,5.516,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-05-31 02:15:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,25.5,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-05-31 04:00:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.5,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2023-05-31 04:10:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.5,1,50.0,50.0,1.0,A,2.758,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-05-31 04:30:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.5,2,50.0,50.0,1.0,A,5.516,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-05-31 05:10:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,24.0,2,30.0,30.0,1.0,A,4.513,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-05-31 08:30:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,0.2,25.5,17,14.46,30.0,2.0742,D,44.797,1.57,0.76,0.81,0.014,False,4.047682565131344,9.697795325425869
2023-05-31 10:05:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.4,26.5,37,49.46,70.0,1.4154,B,16.144,2.78,1.96,0.82,0.0,False,4.070835752715689,9.695075256155985
2023-05-31 11:45:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie forte,2.9,26.4,36,28.79,50.0,1.7369,C,105.195,0.71,0.41,0.3,0.0,False,4.071942109226916,9.715307397211689
2023-05-31 15:00:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.5,28.1,40,36.28,50.0,1.3783,B,126.899,0.52,0.38,0.14,0.0,False,4.052926324595441,9.736677095783838
2023-05-31 17:00:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie forte,4.0,25.4,19,14.27,30.0,2.1028,D,50.068,1.6,0.76,0.84,0.02,False,4.047682565131345,9.697795325425869
2023-05-31 21:20:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.1,37,48.6,70.0,1.4404,C,16.218,2.82,1.96,0.86,0.0,False,4.070711271194256,9.6950237471281
2023-05-31 22:30:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.2,22,66.23,70.0,1.057,A,9.643,2.07,1.96,0.11,0.0,False,4.070711271194256,9.6950237471281
2023-05-31 23:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.9,5,50.0,50.0,1.0,A,13.791,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-06-01 02:25:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.0,2,50.0,50.0,1.0,A,6.345,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2023-06-01 03:00:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.0,0,30.0,30.0,1.0,A,0.0,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2023-06-01 06:05:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,24.1,8,26.09,30.0,1.1498,B,18.05,1.02,0.89,0.13,0.0,False,4.046215965881986,9.738026671684011
2023-06-01 07:25:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.4,13,21.27,30.0,1.4103,B,41.453,0.88,0.63,0.25,0.0,False,4.044419662883311,9.689265781942767
2023-06-01 10:30:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,0.2,27.0,15,18.71,30.0,1.6035,C,39.527,1.22,0.76,0.46,0.0,False,4.047682565131345,9.697795325425869
2023-06-01 12:20:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.1,30.0,36,34.43,50.0,1.4524,C,105.195,0.6,0.41,0.19,0.0,False,4.071942109226916,9.715307397211689
2023-06-01 12:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,30.0,41,35.07,50.0,1.4256,B,113.083,0.62,0.44,0.18,0.0,False,4.035541799867914,9.70452263787373
2023-06-01 22:30:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,26.8,4,30.0,30.0,1.0,A,10.541,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-06-01 23:10:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,26.4,3,28.06,30.0,1.0691,A,6.769,0.95,0.89,0.06,0.0,False,4.046215965881986,9.738026671684011
2023-06-01 23:35:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,26.4,3,30.0,30.0,1.0,A,6.769,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-06-02 01:15:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,0.3,24.8,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-06-02 01:20:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.3,24.8,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2023-06-02 02:40:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,25.0,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-06-02 05:20:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.8,3,30.0,30.0,1.0,A,9.566,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-06-02 09:45:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,25.9,59,31.57,50.0,1.5837,C,163.083,0.69,0.43,0.26,0.0,False,4.060643721470337,9.72363283523639
2023-06-02 10:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,26.6,41,35.96,50.0,1.3905,B,113.083,0.6,0.44,0.16,0.0,False,4.035541799867914,9.70452263787373
2023-06-02 14:00:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,27.8,49,44.66,70.0,1.5675,C,21.477,3.07,1.96,1.11,0.0,False,4.070711271194256,9.6950237471281
2023-06-02 15:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.2,28.2,19,16.83,30.0,1.7822,C,42.869,1.58,0.89,0.69,0.0,False,4.046215965881986,9.738026671684011
2023-06-02 17:50:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.1,27.0,17,19.57,30.0,1.5329,C,54.208,0.96,0.63,0.33,0.0,False,4.044419662883311,9.689265781942767
2023-06-02 18:05:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,1.5,26.1,24,15.03,30.0,1.9956,C,63.243,1.51,0.76,0.75,0.0,False,4.047682565131345,9.697795325425869
2023-06-02 20:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Pluie legere,1.9,24.1,36,42.64,50.0,1.1725,B,99.292,0.51,0.44,0.07,0.0,False,4.035541799867914,9.70452263787373
2023-06-02 21:45:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.1,23.9,8,29.01,30.0,1.0341,A,18.05,0.92,0.89,0.03,0.0,False,4.046215965881986,9.738026671684011
2023-06-02 22:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,23.8,15,50.0,50.0,1.0,A,41.372,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-06-02 23:20:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,23.8,9,50.0,50.0,1.0,A,28.552,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2023-06-03 00:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,23.5,2,50.0,50.0,1.0,A,5.844,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-06-03 01:50:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.4,0,30.0,30.0,1.0,A,0.0,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-06-03 03:55:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,23.9,1,69.3,70.0,1.0101,A,0.436,1.98,1.96,0.02,0.0,False,4.070835752715689,9.695075256155985
2023-06-03 04:30:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,24.1,1,50.0,50.0,1.0,A,2.922,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-06-03 06:00:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,23.9,4,30.0,30.0,1.0,A,12.251,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2023-06-03 06:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,23.9,6,28.2,30.0,1.0638,A,19.132,0.67,0.63,0.04,0.0,False,4.044419662883311,9.689265781942767
2023-06-03 06:40:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,23.9,17,44.28,50.0,1.1292,B,46.99,0.49,0.43,0.06,0.0,False,4.060643721470337,9.72363283523639
2023-06-03 07:55:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.4,12,23.99,30.0,1.2505,B,31.622,0.95,0.76,0.19,0.0,False,4.047682565131345,9.697795325425869
2023-06-03 08:15:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.2,31,33.27,50.0,1.5027,C,98.347,0.57,0.38,0.19,0.0,False,4.052926324595441,9.736677095783838
2023-06-03 08:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.2,25,32.76,50.0,1.5263,C,68.953,0.66,0.44,0.22,0.0,False,4.035541799867914,9.70452263787373
2023-06-03 12:10:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.4,29.1,40,51.94,70.0,1.3476,B,17.453,2.65,1.96,0.69,0.0,False,4.070835752715689,9.695075256155985
2023-06-03 15:20:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Ensoleille,0.1,28.1,47,54.68,70.0,1.2801,B,20.601,2.5,1.96,0.54,0.0,False,4.070711271194256,9.6950237471281
2023-06-03 17:20:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.1,26.5,12,20.38,30.0,1.4722,C,31.622,1.12,0.76,0.36,0.0,False,4.047682565131344,9.697795325425869
2023-06-03 18:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,25.9,31,35.14,50.0,1.4229,B,90.585,0.58,0.41,0.17,0.0,False,4.071942109226916,9.715307397211689
2023-06-03 19:00:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.3,10,23.27,30.0,1.2893,B,26.351,0.98,0.76,0.22,0.0,False,4.047682565131344,9.697795325425869
2023-06-03 19:45:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.3,11,27.18,30.0,1.1037,A,28.986,0.84,0.76,0.08,0.0,False,4.047682565131344,9.697795325425869
2023-06-03 19:55:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.3,15,29.21,30.0,1.027,A,8.724,3.53,3.44,0.09,0.0,False,4.071434856210292,9.696362126407571
2023-06-03 21:10:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.9,10,49.18,50.0,1.0166,A,27.581,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-06-03 22:15:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,24.3,9,50.0,50.0,1.0,A,26.299,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-06-03 22:25:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.3,9,50.0,50.0,1.0,A,24.73,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2023-06-04 00:40:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,0.2,24.4,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-06-04 00:55:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.2,24.4,1,50.0,50.0,1.0,A,1.762,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
